Date,Order_id,Product,Product_ID
27-04-2018,226,mixes,13
27-04-2018,226,pasta,33
27-04-2018,226,fruits,36
27-04-2018,226,dishwashing liquid/detergent,22
27-04-2018,226,juice,32
27-04-2018,226,aluminum foil,10
27-04-2018,226,flour,6
27-04-2018,226,individual meals,23
27-04-2018,226,yogurt,1
27-04-2018,226,ketchup,27
27-04-2018,226,fruits,36
27-04-2018,226,toilet paper,17
27-04-2018,226,eggs,31
27-04-2018,226,flour,6
27-04-2018,226,hand soap,18
27-04-2018,226,milk,21
27-04-2018,226,dinner rolls,11
27-04-2018,226,laundry detergent,15
27-04-2018,226,eggs,31
27-04-2018,226,toilet paper,17
27-04-2018,226,juice,32
27-04-2018,226,dinner rolls,11
27-04-2018,226,toilet paper,17
27-04-2018,226,all- purpose,5
27-04-2018,226,shampoo,12
27-04-2018,226,beef,9
27-04-2018,226,cheeses,20
27-04-2018,226,all- purpose,5
27-04-2018,226,coffee/tea,35
27-04-2018,226,juice,32
28-04-2018,227,eggs,31
28-04-2018,227,cheeses,20
28-04-2018,227,cereals,24
28-04-2018,227,juice,32
28-04-2018,227,hand soap,18
28-04-2018,227,soap,14
28-04-2018,227,soap,14
28-04-2018,227,yogurt,1
28-04-2018,227,pork,2
28-04-2018,227,dishwashing liquid/detergent,22
28-04-2018,227,beef,9
28-04-2018,227,bagels,30
28-04-2018,227,cheeses,20
28-04-2018,227,paper towels,34
29-04-2018,228,all- purpose,5
29-04-2018,228,butter,8
29-04-2018,228,all- purpose,5
29-04-2018,228,dinner rolls,11
29-04-2018,228,beef,9
29-04-2018,228,milk,21
29-04-2018,228,laundry detergent,15
30-04-2018,229,spaghetti sauce,26
30-04-2018,229,soda,7
30-04-2018,229,bagels,30
30-04-2018,229,poultry,29
30-04-2018,229,tortillas,25
30-04-2018,229,milk,21
30-04-2018,229,soap,14
30-04-2018,229,yogurt,1
30-04-2018,229,lunch meat,4
30-04-2018,229,lunch meat,4
30-04-2018,229,lunch meat,4
30-04-2018,230,all- purpose,5
30-04-2018,230,individual meals,23
30-04-2018,230,poultry,29
30-04-2018,230,individual meals,23
30-04-2018,230,soda,7
30-04-2018,230,dishwashing liquid/detergent,22
30-04-2018,230,eggs,31
30-04-2018,230,pork,2
30-04-2018,230,coffee/tea,35
30-04-2018,230,hand soap,18
30-04-2018,230,beef,9
30-04-2018,230,ice cream,16
30-04-2018,230,dinner rolls,11
30-04-2018,230,lunch meat,4
30-04-2018,230,individual meals,23
30-04-2018,230,ice cream,16
30-04-2018,230,poultry,29
01-05-2018,231,paper towels,34
01-05-2018,231,pasta,33
01-05-2018,231,cereals,24
01-05-2018,231,individual meals,23
01-05-2018,231,toilet paper,17
01-05-2018,231,coffee/tea,35
01-05-2018,231,toilet paper,17
01-05-2018,231,mixes,13
01-05-2018,231,fruits,36
01-05-2018,231,shampoo,12
01-05-2018,231,soap,14
01-05-2018,231,toilet paper,17
01-05-2018,231,soap,14
01-05-2018,231,dinner rolls,11
01-05-2018,231,dinner rolls,11
01-05-2018,231,pasta,33
01-05-2018,231,soda,7
01-05-2018,231,pasta,33
01-05-2018,231,ice cream,16
01-05-2018,231,pasta,33
01-05-2018,231,hand soap,18
01-05-2018,231,soda,7
01-05-2018,232,milk,21
01-05-2018,232,sandwich loaves,28
01-05-2018,232,eggs,31
01-05-2018,232,soap,14
01-05-2018,232,pasta,33
01-05-2018,232,dinner rolls,11
01-05-2018,232,paper towels,34
01-05-2018,232,soda,7
01-05-2018,232,coffee/tea,35
01-05-2018,232,poultry,29
01-05-2018,232,cheeses,20
01-05-2018,232,spaghetti sauce,26
01-05-2018,232,butter,8
01-05-2018,232,shampoo,12
01-05-2018,232,hand soap,18
02-05-2018,233,juice,32
02-05-2018,233,cereals,24
02-05-2018,233,lunch meat,4
02-05-2018,233,waffles,19
02-05-2018,233,ketchup,27
02-05-2018,233,pasta,33
02-05-2018,233,juice,32
03-05-2018,234,flour,6
03-05-2018,234,beef,9
03-05-2018,234,sandwich bags,3
03-05-2018,234,shampoo,12
03-05-2018,234,fruits,36
03-05-2018,234,cheeses,20
03-05-2018,234,flour,6
03-05-2018,234,laundry detergent,15
03-05-2018,234,waffles,19
03-05-2018,234,soap,14
03-05-2018,234,waffles,19
03-05-2018,234,eggs,31
03-05-2018,234,individual meals,23
03-05-2018,234,eggs,31
03-05-2018,234,aluminum foil,10
03-05-2018,234,milk,21
03-05-2018,234,beef,9
03-05-2018,234,yogurt,1
03-05-2018,234,juice,32
03-05-2018,234,ketchup,27
03-05-2018,234,cereals,24
03-05-2018,234,individual meals,23
03-05-2018,234,soap,14
03-05-2018,234,sugar,37
03-05-2018,234,individual meals,23
03-05-2018,234,coffee/tea,35
03-05-2018,234,sandwich bags,3
03-05-2018,234,pasta,33
03-05-2018,235,shampoo,12
03-05-2018,235,spaghetti sauce,26
03-05-2018,235,flour,6
03-05-2018,235,milk,21
03-05-2018,235,beef,9
03-05-2018,235,laundry detergent,15
03-05-2018,235,tortillas,25
03-05-2018,235,cereals,24
03-05-2018,235,coffee/tea,35
03-05-2018,235,sandwich loaves,28
03-05-2018,235,beef,9
03-05-2018,235,toilet paper,17
03-05-2018,235,milk,21
03-05-2018,235,yogurt,1
03-05-2018,235,soda,7
03-05-2018,235,soda,7
03-05-2018,235,beef,9
03-05-2018,235,cereals,24
03-05-2018,235,sandwich bags,3
03-05-2018,235,all- purpose,5
03-05-2018,235,spaghetti sauce,26
03-05-2018,235,flour,6
03-05-2018,235,dinner rolls,11
03-05-2018,235,toilet paper,17
03-05-2018,235,toilet paper,17
03-05-2018,235,waffles,19
03-05-2018,235,yogurt,1
03-05-2018,235,individual meals,23
03-05-2018,235,soda,7
03-05-2018,235,soap,14
03-05-2018,235,cheeses,20
03-05-2018,235,lunch meat,4
04-05-2018,236,laundry detergent,15
04-05-2018,236,individual meals,23
04-05-2018,236,lunch meat,4
04-05-2018,236,soda,7
04-05-2018,236,sugar,37
04-05-2018,236,mixes,13
04-05-2018,236,dishwashing liquid/detergent,22
04-05-2018,236,poultry,29
04-05-2018,236,bagels,30
04-05-2018,236,coffee/tea,35
04-05-2018,236,hand soap,18
04-05-2018,236,sugar,37
04-05-2018,236,spaghetti sauce,26
04-05-2018,236,sandwich bags,3
04-05-2018,237,sandwich bags,3
04-05-2018,237,sugar,37
04-05-2018,237,yogurt,1
04-05-2018,237,butter,8
04-05-2018,237,milk,21
04-05-2018,237,poultry,29
04-05-2018,237,hand soap,18
04-05-2018,237,mixes,13
04-05-2018,237,bagels,30
04-05-2018,237,tortillas,25
04-05-2018,237,spaghetti sauce,26
04-05-2018,237,flour,6
04-05-2018,237,eggs,31
04-05-2018,237,poultry,29
04-05-2018,237,mixes,13
04-05-2018,237,poultry,29
04-05-2018,237,hand soap,18
04-05-2018,237,coffee/tea,35
04-05-2018,237,waffles,19
04-05-2018,237,eggs,31
04-05-2018,237,sandwich loaves,28
04-05-2018,237,ice cream,16
04-05-2018,237,ketchup,27
04-05-2018,237,sugar,37
04-05-2018,237,bagels,30
04-05-2018,237,milk,21
04-05-2018,237,toilet paper,17
04-05-2018,237,milk,21
04-05-2018,237,dinner rolls,11
04-05-2018,237,beef,9
04-05-2018,237,flour,6
05-05-2018,238,juice,32
05-05-2018,238,lunch meat,4
05-05-2018,238,pasta,33
05-05-2018,238,laundry detergent,15
05-05-2018,238,sandwich loaves,28
05-05-2018,238,poultry,29
05-05-2018,238,yogurt,1
05-05-2018,238,laundry detergent,15
05-05-2018,238,sandwich bags,3
05-05-2018,238,aluminum foil,10
05-05-2018,238,tortillas,25
05-05-2018,238,milk,21
05-05-2018,238,soap,14
05-05-2018,238,sandwich loaves,28
05-05-2018,238,juice,32
05-05-2018,238,hand soap,18
05-05-2018,238,coffee/tea,35
05-05-2018,239,poultry,29
05-05-2018,239,sandwich loaves,28
05-05-2018,239,toilet paper,17
05-05-2018,239,yogurt,1
05-05-2018,239,fruits,36
05-05-2018,239,butter,8
05-05-2018,239,cereals,24
05-05-2018,239,waffles,19
05-05-2018,239,beef,9
05-05-2018,239,lunch meat,4
05-05-2018,239,paper towels,34
05-05-2018,239,mixes,13
05-05-2018,239,paper towels,34
05-05-2018,239,dinner rolls,11
05-05-2018,239,tortillas,25
05-05-2018,239,bagels,30
05-05-2018,240,eggs,31
05-05-2018,240,waffles,19
05-05-2018,240,juice,32
05-05-2018,240,lunch meat,4
05-05-2018,240,shampoo,12
05-05-2018,240,dinner rolls,11
05-05-2018,240,all- purpose,5
05-05-2018,240,sandwich loaves,28
05-05-2018,240,hand soap,18
05-05-2018,240,waffles,19
05-05-2018,240,spaghetti sauce,26
05-05-2018,240,shampoo,12
05-05-2018,240,fruits,36
05-05-2018,240,eggs,31
05-05-2018,240,tortillas,25
05-05-2018,241,paper towels,34
05-05-2018,241,flour,6
05-05-2018,241,waffles,19
05-05-2018,241,soap,14
05-05-2018,241,tortillas,25
05-05-2018,241,fruits,36
05-05-2018,241,sugar,37
05-05-2018,241,paper towels,34
05-05-2018,241,lunch meat,4
05-05-2018,241,lunch meat,4
05-05-2018,241,spaghetti sauce,26
05-05-2018,241,poultry,29
05-05-2018,242,eggs,31
05-05-2018,242,flour,6
05-05-2018,242,milk,21
05-05-2018,242,soda,7
05-05-2018,242,laundry detergent,15
05-05-2018,242,yogurt,1
05-05-2018,242,cheeses,20
05-05-2018,242,yogurt,1
05-05-2018,243,butter,8
05-05-2018,243,butter,8
05-05-2018,243,poultry,29
05-05-2018,243,aluminum foil,10
06-05-2018,244,yogurt,1
06-05-2018,244,cereals,24
06-05-2018,244,sandwich bags,3
06-05-2018,244,laundry detergent,15
06-05-2018,244,fruits,36
06-05-2018,244,flour,6
06-05-2018,244,soda,7
06-05-2018,244,sandwich loaves,28
06-05-2018,244,fruits,36
06-05-2018,244,aluminum foil,10
06-05-2018,244,individual meals,23
06-05-2018,244,coffee/tea,35
06-05-2018,244,spaghetti sauce,26
06-05-2018,244,mixes,13
06-05-2018,244,tortillas,25
06-05-2018,244,spaghetti sauce,26
06-05-2018,244,all- purpose,5
06-05-2018,244,sugar,37
06-05-2018,244,ice cream,16
07-05-2018,245,butter,8
07-05-2018,245,dinner rolls,11
07-05-2018,245,dishwashing liquid/detergent,22
07-05-2018,245,paper towels,34
07-05-2018,245,eggs,31
07-05-2018,245,pasta,33
07-05-2018,245,ice cream,16
07-05-2018,245,ketchup,27
07-05-2018,245,sugar,37
07-05-2018,245,flour,6
07-05-2018,245,pasta,33
07-05-2018,245,all- purpose,5
07-05-2018,245,yogurt,1
07-05-2018,245,pork,2
07-05-2018,245,cereals,24
07-05-2018,245,cereals,24
07-05-2018,245,aluminum foil,10
07-05-2018,245,beef,9
07-05-2018,245,aluminum foil,10
07-05-2018,245,dinner rolls,11
07-05-2018,245,mixes,13
07-05-2018,245,laundry detergent,15
07-05-2018,245,paper towels,34
07-05-2018,245,ice cream,16
07-05-2018,245,sugar,37
07-05-2018,246,paper towels,34
07-05-2018,246,bagels,30
07-05-2018,246,juice,32
07-05-2018,246,cereals,24
07-05-2018,246,mixes,13
07-05-2018,246,fruits,36
07-05-2018,246,individual meals,23
07-05-2018,246,aluminum foil,10
07-05-2018,246,sandwich loaves,28
07-05-2018,246,laundry detergent,15
07-05-2018,246,paper towels,34
07-05-2018,246,all- purpose,5
07-05-2018,246,ice cream,16
07-05-2018,246,cereals,24
07-05-2018,246,soap,14
07-05-2018,246,aluminum foil,10
07-05-2018,246,paper towels,34
07-05-2018,246,cheeses,20
07-05-2018,246,sandwich bags,3
07-05-2018,246,toilet paper,17
07-05-2018,246,butter,8
07-05-2018,246,milk,21
07-05-2018,246,beef,9
07-05-2018,246,fruits,36
07-05-2018,246,sandwich bags,3
07-05-2018,246,poultry,29
07-05-2018,246,all- purpose,5
08-05-2018,247,fruits,36
08-05-2018,247,pork,2
08-05-2018,247,beef,9
08-05-2018,247,coffee/tea,35
08-05-2018,247,cheeses,20
08-05-2018,247,butter,8
08-05-2018,247,bagels,30
08-05-2018,247,waffles,19
09-05-2018,248,laundry detergent,15
09-05-2018,248,soda,7
09-05-2018,248,beef,9
09-05-2018,248,juice,32
09-05-2018,248,sugar,37
09-05-2018,249,sandwich loaves,28
09-05-2018,249,fruits,36
09-05-2018,249,individual meals,23
09-05-2018,249,spaghetti sauce,26
09-05-2018,249,hand soap,18
09-05-2018,249,sandwich loaves,28
09-05-2018,249,sugar,37
09-05-2018,249,pork,2
09-05-2018,249,laundry detergent,15
09-05-2018,249,sandwich loaves,28
09-05-2018,249,dishwashing liquid/detergent,22
09-05-2018,249,yogurt,1
09-05-2018,249,bagels,30
09-05-2018,249,soap,14
09-05-2018,249,aluminum foil,10
09-05-2018,250,bagels,30
09-05-2018,250,sandwich loaves,28
09-05-2018,250,bagels,30
09-05-2018,250,pasta,33
09-05-2018,250,toilet paper,17
09-05-2018,250,ketchup,27
09-05-2018,250,shampoo,12
09-05-2018,250,beef,9
09-05-2018,250,poultry,29
09-05-2018,250,milk,21
09-05-2018,250,beef,9
09-05-2018,250,laundry detergent,15
09-05-2018,250,juice,32
09-05-2018,250,sugar,37
09-05-2018,250,all- purpose,5
09-05-2018,250,cheeses,20
09-05-2018,250,fruits,36
09-05-2018,250,hand soap,18
09-05-2018,250,laundry detergent,15
09-05-2018,250,yogurt,1
10-05-2018,251,cheeses,20
10-05-2018,251,soap,14
10-05-2018,251,yogurt,1
10-05-2018,251,sandwich loaves,28
10-05-2018,251,waffles,19
10-05-2018,251,hand soap,18
10-05-2018,251,poultry,29
10-05-2018,251,toilet paper,17
10-05-2018,251,toilet paper,17
10-05-2018,252,sugar,37
10-05-2018,252,spaghetti sauce,26
10-05-2018,252,sandwich bags,3
10-05-2018,252,ice cream,16
10-05-2018,252,yogurt,1
10-05-2018,252,bagels,30
10-05-2018,252,tortillas,25
10-05-2018,252,all- purpose,5
10-05-2018,252,sandwich bags,3
10-05-2018,252,ice cream,16
10-05-2018,252,eggs,31
10-05-2018,252,individual meals,23
10-05-2018,252,butter,8
10-05-2018,252,mixes,13
10-05-2018,252,all- purpose,5
10-05-2018,252,ketchup,27
10-05-2018,252,spaghetti sauce,26
10-05-2018,252,tortillas,25
10-05-2018,252,milk,21
10-05-2018,252,laundry detergent,15
10-05-2018,252,all- purpose,5
10-05-2018,252,butter,8
10-05-2018,252,ketchup,27
10-05-2018,252,cereals,24
10-05-2018,252,dinner rolls,11
10-05-2018,252,dishwashing liquid/detergent,22
10-05-2018,252,pork,2
10-05-2018,252,poultry,29
10-05-2018,252,soda,7
10-05-2018,252,ice cream,16
10-05-2018,252,soda,7
10-05-2018,252,soda,7
10-05-2018,253,ketchup,27
10-05-2018,253,hand soap,18
10-05-2018,253,ice cream,16
10-05-2018,253,bagels,30
10-05-2018,253,milk,21
10-05-2018,253,aluminum foil,10
10-05-2018,253,dinner rolls,11
10-05-2018,253,toilet paper,17
10-05-2018,253,yogurt,1
10-05-2018,253,ketchup,27
10-05-2018,253,bagels,30
10-05-2018,253,pasta,33
10-05-2018,253,soap,14
10-05-2018,253,beef,9
10-05-2018,253,yogurt,1
10-05-2018,253,yogurt,1
10-05-2018,253,hand soap,18
10-05-2018,253,fruits,36
10-05-2018,253,dinner rolls,11
10-05-2018,253,dishwashing liquid/detergent,22
10-05-2018,253,soap,14
10-05-2018,253,beef,9
10-05-2018,253,ice cream,16
10-05-2018,253,individual meals,23
10-05-2018,253,pasta,33
10-05-2018,253,beef,9
10-05-2018,253,aluminum foil,10
10-05-2018,253,yogurt,1
10-05-2018,253,dinner rolls,11
10-05-2018,253,sandwich loaves,28
11-05-2018,254,sandwich bags,3
11-05-2018,254,sugar,37
11-05-2018,254,mixes,13
11-05-2018,254,poultry,29
11-05-2018,254,waffles,19
11-05-2018,254,pork,2
11-05-2018,254,sandwich bags,3
11-05-2018,254,toilet paper,17
11-05-2018,254,all- purpose,5
11-05-2018,254,tortillas,25
11-05-2018,254,dinner rolls,11
11-05-2018,254,hand soap,18
11-05-2018,255,fruits,36
11-05-2018,255,eggs,31
11-05-2018,255,mixes,13
11-05-2018,255,lunch meat,4
11-05-2018,255,fruits,36
11-05-2018,255,coffee/tea,35
11-05-2018,255,yogurt,1
11-05-2018,255,aluminum foil,10
11-05-2018,255,flour,6
12-05-2018,256,hand soap,18
12-05-2018,256,poultry,29
12-05-2018,256,soap,14
12-05-2018,256,butter,8
12-05-2018,256,sandwich bags,3
12-05-2018,256,beef,9
12-05-2018,256,milk,21
12-05-2018,256,all- purpose,5
12-05-2018,256,pasta,33
12-05-2018,256,dinner rolls,11
13-05-2018,257,yogurt,1
13-05-2018,257,bagels,30
13-05-2018,257,tortillas,25
13-05-2018,257,dinner rolls,11
13-05-2018,257,flour,6
13-05-2018,257,ketchup,27
13-05-2018,257,juice,32
13-05-2018,257,toilet paper,17
13-05-2018,257,milk,21
13-05-2018,257,all- purpose,5
13-05-2018,257,spaghetti sauce,26
13-05-2018,257,shampoo,12
13-05-2018,257,spaghetti sauce,26
13-05-2018,257,hand soap,18
13-05-2018,257,lunch meat,4
13-05-2018,257,mixes,13
13-05-2018,257,aluminum foil,10
13-05-2018,257,ketchup,27
13-05-2018,257,sandwich loaves,28
13-05-2018,257,eggs,31
13-05-2018,257,pork,2
13-05-2018,257,toilet paper,17
13-05-2018,257,eggs,31
13-05-2018,257,beef,9
13-05-2018,257,butter,8
13-05-2018,257,toilet paper,17
13-05-2018,257,flour,6
13-05-2018,257,tortillas,25
13-05-2018,257,waffles,19
13-05-2018,257,coffee/tea,35
13-05-2018,257,beef,9
13-05-2018,257,dishwashing liquid/detergent,22
14-05-2018,258,waffles,19
14-05-2018,258,laundry detergent,15
14-05-2018,258,pasta,33
14-05-2018,258,toilet paper,17
14-05-2018,258,juice,32
14-05-2018,258,sugar,37
14-05-2018,258,milk,21
14-05-2018,258,cereals,24
14-05-2018,258,flour,6
14-05-2018,258,soda,7
14-05-2018,259,flour,6
14-05-2018,259,paper towels,34
14-05-2018,259,pork,2
14-05-2018,259,cereals,24
14-05-2018,259,fruits,36
14-05-2018,259,aluminum foil,10
14-05-2018,259,bagels,30
14-05-2018,259,butter,8
14-05-2018,259,dishwashing liquid/detergent,22
14-05-2018,259,aluminum foil,10
14-05-2018,259,eggs,31
14-05-2018,259,lunch meat,4
14-05-2018,259,flour,6
14-05-2018,259,laundry detergent,15
14-05-2018,259,coffee/tea,35
14-05-2018,259,ketchup,27
14-05-2018,259,hand soap,18
14-05-2018,259,yogurt,1
14-05-2018,259,fruits,36
14-05-2018,259,pork,2
14-05-2018,259,soap,14
14-05-2018,259,dishwashing liquid/detergent,22
15-05-2018,260,butter,8
15-05-2018,260,butter,8
15-05-2018,260,individual meals,23
15-05-2018,260,cereals,24
15-05-2018,260,toilet paper,17
15-05-2018,260,individual meals,23
15-05-2018,260,soda,7
15-05-2018,260,waffles,19
15-05-2018,260,juice,32
15-05-2018,260,butter,8
15-05-2018,260,sandwich loaves,28
15-05-2018,260,individual meals,23
15-05-2018,260,yogurt,1
15-05-2018,260,soda,7
15-05-2018,261,ketchup,27
15-05-2018,261,flour,6
15-05-2018,261,pasta,33
15-05-2018,261,soda,7
15-05-2018,261,pork,2
15-05-2018,261,hand soap,18
15-05-2018,261,eggs,31
15-05-2018,261,sandwich bags,3
15-05-2018,261,soap,14
15-05-2018,261,juice,32
15-05-2018,261,cheeses,20
15-05-2018,261,cereals,24
15-05-2018,261,dishwashing liquid/detergent,22
15-05-2018,261,lunch meat,4
15-05-2018,261,dinner rolls,11
15-05-2018,261,flour,6
15-05-2018,261,cereals,24
15-05-2018,261,paper towels,34
15-05-2018,261,individual meals,23
15-05-2018,261,dinner rolls,11
15-05-2018,261,bagels,30
15-05-2018,261,flour,6
15-05-2018,261,ice cream,16
15-05-2018,261,butter,8
15-05-2018,261,individual meals,23
15-05-2018,261,waffles,19
15-05-2018,261,lunch meat,4
15-05-2018,261,pork,2
15-05-2018,261,beef,9
15-05-2018,262,poultry,29
15-05-2018,262,cereals,24
15-05-2018,262,dinner rolls,11
15-05-2018,262,juice,32
15-05-2018,262,aluminum foil,10
15-05-2018,262,fruits,36
15-05-2018,262,spaghetti sauce,26
15-05-2018,262,milk,21
15-05-2018,262,ice cream,16
15-05-2018,262,hand soap,18
15-05-2018,262,cheeses,20
15-05-2018,262,ketchup,27
15-05-2018,262,milk,21
15-05-2018,262,lunch meat,4
15-05-2018,262,cereals,24
15-05-2018,262,coffee/tea,35
15-05-2018,262,juice,32
15-05-2018,262,juice,32
15-05-2018,262,fruits,36
15-05-2018,262,cereals,24
15-05-2018,262,coffee/tea,35
15-05-2018,262,coffee/tea,35
15-05-2018,262,hand soap,18
15-05-2018,262,coffee/tea,35
15-05-2018,262,sugar,37
15-05-2018,262,aluminum foil,10
15-05-2018,262,all- purpose,5
15-05-2018,262,yogurt,1
15-05-2018,262,mixes,13
15-05-2018,262,ice cream,16
16-05-2018,263,shampoo,12
16-05-2018,263,beef,9
16-05-2018,263,sugar,37
16-05-2018,263,mixes,13
16-05-2018,263,pasta,33
16-05-2018,263,toilet paper,17
16-05-2018,263,eggs,31
16-05-2018,263,dinner rolls,11
16-05-2018,263,poultry,29
16-05-2018,263,soap,14
16-05-2018,263,laundry detergent,15
16-05-2018,263,spaghetti sauce,26
16-05-2018,263,laundry detergent,15
16-05-2018,263,cereals,24
16-05-2018,263,sandwich loaves,28
16-05-2018,263,hand soap,18
17-05-2018,264,paper towels,34
17-05-2018,264,ice cream,16
17-05-2018,264,fruits,36
17-05-2018,264,ketchup,27
17-05-2018,264,ketchup,27
17-05-2018,264,laundry detergent,15
17-05-2018,265,fruits,36
17-05-2018,265,waffles,19
17-05-2018,265,mixes,13
17-05-2018,265,bagels,30
17-05-2018,265,dishwashing liquid/detergent,22
17-05-2018,265,sandwich loaves,28
17-05-2018,265,all- purpose,5
17-05-2018,265,waffles,19
17-05-2018,265,dinner rolls,11
17-05-2018,265,sugar,37
17-05-2018,265,aluminum foil,10
17-05-2018,265,waffles,19
17-05-2018,265,bagels,30
17-05-2018,266,ketchup,27
17-05-2018,266,all- purpose,5
17-05-2018,266,coffee/tea,35
17-05-2018,266,ketchup,27
17-05-2018,266,ketchup,27
17-05-2018,266,hand soap,18
17-05-2018,266,shampoo,12
17-05-2018,266,fruits,36
17-05-2018,266,individual meals,23
17-05-2018,266,eggs,31
17-05-2018,266,sandwich bags,3
17-05-2018,266,cheeses,20
17-05-2018,266,cereals,24
17-05-2018,266,yogurt,1
17-05-2018,266,laundry detergent,15
17-05-2018,266,lunch meat,4
17-05-2018,267,cereals,24
17-05-2018,267,toilet paper,17
17-05-2018,267,tortillas,25
17-05-2018,267,lunch meat,4
17-05-2018,267,eggs,31
17-05-2018,267,beef,9
17-05-2018,267,soda,7
17-05-2018,267,poultry,29
17-05-2018,267,ketchup,27
17-05-2018,267,butter,8
17-05-2018,267,juice,32
17-05-2018,268,dishwashing liquid/detergent,22
17-05-2018,268,beef,9
17-05-2018,268,pasta,33
17-05-2018,268,coffee/tea,35
17-05-2018,268,toilet paper,17
17-05-2018,268,beef,9
17-05-2018,268,individual meals,23
17-05-2018,268,cheeses,20
17-05-2018,268,eggs,31
17-05-2018,268,eggs,31
17-05-2018,268,spaghetti sauce,26
17-05-2018,268,tortillas,25
17-05-2018,268,waffles,19
17-05-2018,268,poultry,29
17-05-2018,268,fruits,36
17-05-2018,268,soda,7
17-05-2018,268,lunch meat,4
17-05-2018,268,beef,9
17-05-2018,268,waffles,19
17-05-2018,268,sandwich loaves,28
17-05-2018,268,butter,8
17-05-2018,268,soap,14
17-05-2018,268,poultry,29
17-05-2018,268,soda,7
17-05-2018,269,cheeses,20
17-05-2018,269,sandwich bags,3
17-05-2018,269,butter,8
17-05-2018,269,cheeses,20
17-05-2018,269,paper towels,34
17-05-2018,269,bagels,30
17-05-2018,269,cereals,24
17-05-2018,269,sandwich bags,3
17-05-2018,269,bagels,30
17-05-2018,269,poultry,29
17-05-2018,269,mixes,13
17-05-2018,269,spaghetti sauce,26
17-05-2018,269,sandwich loaves,28
17-05-2018,269,aluminum foil,10
17-05-2018,269,shampoo,12
17-05-2018,269,butter,8
17-05-2018,269,soda,7
17-05-2018,269,mixes,13
17-05-2018,269,hand soap,18
17-05-2018,269,ketchup,27
17-05-2018,269,mixes,13
17-05-2018,269,poultry,29
17-05-2018,269,cereals,24
17-05-2018,269,cheeses,20
17-05-2018,269,flour,6
17-05-2018,270,yogurt,1
17-05-2018,270,spaghetti sauce,26
17-05-2018,270,soda,7
17-05-2018,270,mixes,13
17-05-2018,270,fruits,36
17-05-2018,270,aluminum foil,10
17-05-2018,270,pork,2
17-05-2018,270,shampoo,12
17-05-2018,270,juice,32
17-05-2018,270,beef,9
17-05-2018,270,waffles,19
17-05-2018,270,paper towels,34
17-05-2018,270,tortillas,25
17-05-2018,270,tortillas,25
17-05-2018,270,mixes,13
17-05-2018,270,waffles,19
17-05-2018,270,waffles,19
17-05-2018,270,soda,7
17-05-2018,270,ice cream,16
17-05-2018,270,poultry,29
17-05-2018,270,soda,7
17-05-2018,270,juice,32
17-05-2018,270,toilet paper,17
17-05-2018,270,tortillas,25
17-05-2018,270,soda,7
17-05-2018,270,lunch meat,4
17-05-2018,270,coffee/tea,35
17-05-2018,270,soda,7
18-05-2018,271,lunch meat,4
18-05-2018,271,sugar,37
18-05-2018,271,waffles,19
18-05-2018,271,milk,21
18-05-2018,271,shampoo,12
18-05-2018,271,hand soap,18
18-05-2018,271,laundry detergent,15
18-05-2018,271,eggs,31
18-05-2018,271,eggs,31
18-05-2018,271,milk,21
18-05-2018,271,butter,8
18-05-2018,271,milk,21
18-05-2018,271,poultry,29
18-05-2018,271,tortillas,25
18-05-2018,272,coffee/tea,35
18-05-2018,272,hand soap,18
18-05-2018,272,ketchup,27
18-05-2018,272,fruits,36
18-05-2018,272,all- purpose,5
18-05-2018,272,fruits,36
18-05-2018,272,sugar,37
18-05-2018,272,soda,7
18-05-2018,272,cereals,24
18-05-2018,272,soda,7
18-05-2018,272,sugar,37
18-05-2018,272,cheeses,20
18-05-2018,272,individual meals,23
18-05-2018,272,juice,32
18-05-2018,272,waffles,19
18-05-2018,272,sandwich loaves,28
18-05-2018,272,paper towels,34
18-05-2018,272,ice cream,16
18-05-2018,272,beef,9
19-05-2018,273,cheeses,20
19-05-2018,273,paper towels,34
19-05-2018,273,juice,32
19-05-2018,273,tortillas,25
19-05-2018,273,yogurt,1
19-05-2018,273,soda,7
19-05-2018,273,yogurt,1
19-05-2018,273,sandwich bags,3
19-05-2018,273,all- purpose,5
19-05-2018,273,laundry detergent,15
19-05-2018,273,hand soap,18
19-05-2018,273,sandwich loaves,28
19-05-2018,273,butter,8
19-05-2018,273,sandwich loaves,28
19-05-2018,273,waffles,19
19-05-2018,273,yogurt,1
19-05-2018,273,pork,2
19-05-2018,273,tortillas,25
19-05-2018,273,soda,7
19-05-2018,273,aluminum foil,10
19-05-2018,273,butter,8
19-05-2018,273,dishwashing liquid/detergent,22
19-05-2018,273,mixes,13
19-05-2018,273,pork,2
19-05-2018,273,all- purpose,5
19-05-2018,273,shampoo,12
19-05-2018,273,ice cream,16
20-05-2018,274,beef,9
20-05-2018,274,toilet paper,17
20-05-2018,274,ketchup,27
20-05-2018,274,pasta,33
20-05-2018,274,pasta,33
20-05-2018,274,beef,9
20-05-2018,274,dishwashing liquid/detergent,22
20-05-2018,274,shampoo,12
20-05-2018,274,eggs,31
20-05-2018,274,coffee/tea,35
20-05-2018,274,flour,6
20-05-2018,274,ketchup,27
20-05-2018,274,sandwich loaves,28
20-05-2018,274,shampoo,12
20-05-2018,274,soap,14
20-05-2018,274,cereals,24
20-05-2018,274,sandwich loaves,28
20-05-2018,274,yogurt,1
20-05-2018,274,butter,8
